"County","State","Years_of_Potential_Life_Lost_Rate","Fair_Poor","Physically_Unhealthy_Days","Mentally_Unhealthy_Days","LBW","Smokers","Obese","Food_Environment_Index","Physically_Inactive","With_Access","Excessive_Drinking","Alcohol_Impaired","Chlamydia_Rate","Teen_Birth_Rate","Uninsured","PCP_Rate","Dentist_Rate","MHP_Rate","Preventable_Hosp__Rate","Screened","Vaccinated","Graduation_Rate","Population_25_44","Some_College","Unemployed","Children_in_Poverty","Income_Ratio","Single_Parent_Households","Association_Rate","Violent_Crime_Rate","Injury_Death_Rate","Average_Daily_PM2_5","Presence_of_violation","Severe_Housing_Problems","Drive_Alone","Long_Commute_Drives_Alone"
"Aleutians West_Alaska","Alaska",7444.1009122,15.176383483,2.9668666026,2.5698439729,7.5892857143,15.346800986,40,7.7,23.9,89.552238806,19.390484735,100,315.7,15.220700152,22.278978389,35.41704,104.11244,86.76037,3455,42,6,93.333333333,1928,53.060165975,3.626003626,7.6,3.2154905412,30.620985011,7.0834071188,294.61756374,70.710866727,7.5,"No",18.421052632,45.378787879,0.5
"Anchorage_Alaska","Alaska",7876.5360653,13.034719193,3.4436568596,3.1303047194,6.2646023488,14.928456089,28.6,8.1,17.5,91.703275239,19.331683456,28.037383178,827.6,26.295520365,12.873780655,108.31947,123.65979,351.95478,2763,35,36,80.132641292,89893,71.357057835,5.973807104,12.2,3.6982260265,29.91499713,11.770939529,1006.6571953,81.368708742,9.1,"Yes",16.272878536,75.824189763,13.8
"Bethel_Alaska","Alaska",14538.337213,26.270611509,5.6842453128,4.8572958368,5.9020791415,33.382314172,31.3,3,27.5,95.668018574,19.017473712,55.555555556,2897.6,68.498378172,23.898109308,111.30899,132.77274,2002.65545,818,18,12,54.827586207,4638,33.786114705,13.794492948,35.5,5.2241638027,37.60178828,3.8958147818,225.1025669,153.99035886,5.7,"Yes",59.576837416,24.853700516,1
"Bristol Bay_Alaska","Alaska",10629.059577,15.45408765,3.7451943119,3.5111467078,8.0398959237,20.041734008,38.6,6.8,24.3,5.4162487462,22.449256121,0,448.4,45.871559633,22.93814433,0,115.34025,0,2063,36,30,83.333333333,224,62.5,6.338028169,19.1,3.9111519435,35.885167464,11.135857461,0,284.21512899,5.6,"No",16,58.904109589,3.4
"Denali_Alaska","Alaska",6184.2556345,12.200584017,3.2327847277,2.9594226823,6.7073170732,17.614421683,27,6.2,15.2,67.962760131,22.715164027,40,208.4,9.387038348,14.52991453,0,0,72.60542,2056,45,19,45.098039216,598,73.913043478,9.3805309735,9,3.2834168599,10.862619808,20.481310804,230.36017998,127.59984688,3.8,"No",26.470588235,35.045513654,20.4
"Dillingham_Alaska","Alaska",14041.021652,22.120809042,5.0405341547,4.4867050753,7.1830985915,31.617930804,38.5,4.7,24.1,78.625954198,20.090410496,100,1320.8,50.455501051,20.858217209,262.41421,141.93025,689.37551,6230,23,21,64.772727273,1264,46.756329114,9.2944038929,31.4,4.95102932,37.442622951,4.0371417037,115.96443757,152.72698043,4.8,"No",38.518518519,37.26899384,3.9
"Fairbanks North Star_Alaska","Alaska",6967.1320669,13.209109338,3.5081406922,2.963951082,5.8551617874,18.447492496,29.4,7.8,16.7,75.392750638,23.479671901,36.170212766,699.6,27.902878402,13.59337656,76.53695,134.39917,522.55198,1822,34,32,69.620253165,30420,72.833662064,6.2944249379,9,3.734959663,27.85397675,9.8404651856,403.19749386,79.842795739,6,"Yes",23.229342327,74.751399281,15.3
"Haines_Alaska","Alaska",8610.4287028,13.655827312,3.4065430624,3.2420180622,6.3448275862,17.0535122,26.3,7.5,19.7,99.960127592,20.340713312,0,305.1,41.031652989,20.486111111,320.51282,79.17656,316.70625,2142,35,14,86.956521739,598,70.903010033,9.0909090909,19.6,4.2003205128,29.386892178,16.025641026,155.82391897,105.2053792,4.8,"No",22.127659574,56.683710738,4.3
"Hoonah-Angoon_Alaska","Alaska",9976.8740551,17.280487725,4.10577138,3.7768453624,10.741811175,21.596854121,31.7,4.3,21.6,6.030589949,18.393127602,50,122.6,33.67768595,25.279247501,40.27386,0,279.72028,4375,19,39,72.727272727,428,45.560747664,12.631578947,32.2,3.8466482678,52.435530086,0,89.245872378,124.07497674,7.3,"No",19.662921348,38.090452261,3.7
"Juneau_Alaska","Alaska",7923.8313929,11.866160275,3.1862286759,3.1555540673,5.2435849758,18.040837953,28.8,8.3,14.7,100,21.998446284,50,494.6,17.046248428,13.097497225,120.11827,102.82296,604.47436,3080,33,34,77.297297297,9150,76.633879781,4.7490679667,10.7,3.2087011764,24.516406362,17.863742762,714.15574964,78.20967583,7.4,"No",14.156004953,67.240987149,6.6
"Kenai Peninsula_Alaska","Alaska",7830.6391286,14.907202757,3.8139386038,3.4426690754,4.9367850692,19.170927514,29.6,7.8,20.9,86.453068592,21.290783781,30.303030303,375.5,21.445067634,17.937387191,73.49674,69.94558,163.77501,2252,43,20,81.732070365,14032,60.768244014,8.4886510426,13.9,4.6586330398,25.235617884,14.699347076,411.13219481,95.926240312,4.1,"Yes",19.478706074,68.282779064,15.2
"Ketchikan Gateway_Alaska","Alaska",7149.6536764,15.631852541,3.5172774858,3.3067939899,6.2768701634,20.077686656,35.6,8.2,19.3,100,21.49228454,50,496,24.478041757,16.562633604,80.02328,72.1709,252.59815,3537,27,36,76.923076923,3525,59.063829787,6.3063063063,12.8,4.1794518244,31.646401577,16.0046559,358.29234226,81.363418426,7.4,"Yes",15.289648623,66.420881876,7.6
"Kodiak Island_Alaska","Alaska",5196.8052601,12.153963675,3.1350335746,2.8520574312,5.1896207585,16.485496736,32.8,8.3,21.1,98.616833431,21.294319105,100,453.6,21.72459893,21.693382655,138.36295,74.3605,290.00595,4885,26,39,89.523809524,4280,66.471962617,5.1031487514,10,4.1895101921,29.018847007,14.564520827,263.23249504,62.147709207,9.3,"Yes",24.043715847,64.16481687,1.8
"Kusilvak_Alaska","Alaska",20346.044759,37.948393266,7.2309904982,5.8803959983,6.2836624776,42.754056037,26.9,2,23.6,21.813106473,18.634953187,83.333333333,1157.8,96.399099775,22.203166227,48.40662,58.17166,121.92148,1150,21,19,60,1992,24.096385542,20.071301248,45.3,4.2339384652,48.97515528,6.2119517953,264.31718062,284.95676091,7.2,"Yes",71.216617211,4.5849420849,2.1
"Lake and Peninsula_Alaska","Alaska",18571.489514,23.973523738,5.2483058619,4.5745490221,4.8888888889,32.081323082,33.5,3.4,23.6,47.087676272,20.055093021,70,959.7,27.160493827,27.997179126,64.02049,0,61.7284,11974,25,27,77.854831253,345,48.115942029,11.894882434,22.3,4.1672519549,51.648351648,6.4020486556,191.02196753,199.40179462,4.8,"Yes",26.530612245,22.043010753,0
"Matanuska-Susitna_Alaska","Alaska",7170.6594933,14.468255189,3.7776756086,3.5881790393,5.691223051,18.700757336,33.1,7.8,20.8,57.042530479,22.415851517,37.037037037,429.3,22.236476374,15.712221711,46.95061,47.87294,119.21301,3148,36,31,77.573529412,27392,58.838346963,8.6608857101,12.7,4.284679289,22.435332158,7.9528577588,411.13219481,86.721339389,6.8,"Yes",20.321543408,72.229950115,42.1
"Nome_Alaska","Alaska",13999.264726,26.023675333,5.6066002973,4.7509875473,5.6518946692,35.815530861,35.5,3.4,23.1,54.624947324,20.325004962,100,2214.1,69.938176198,21.507046943,90.75325,70.5574,887.00736,6740,32,4,81.632653061,2605,38.77159309,12.570310589,28.8,4.5001495918,45.699881376,7.058586266,454.58557684,161.96627052,9.5,"Yes",50.769230769,25.821064553,0.2
"North Slope_Alaska","Alaska",11148.861376,16.595797006,4.1064296714,3.5753442676,6.2552831784,25.810282417,36.8,6.9,24.4,64.718981972,23.687742556,33.333333333,805.2,65.373961219,19.615214507,31.23048,71.56001,51.11429,3233,49,51,69.892473118,2820,49.645390071,7.4386920981,16.5,4.1688686185,48.166259169,8.3281282532,809.23663729,94.9158138,6,"Yes",43.62244898,23.171191554,1.7
"Northwest Arctic_Alaska","Alaska",16902.985093,25.559220614,5.51575569,4.7456589757,6.4692127825,33.283264487,36.1,3.5,24.9,21.813106473,21.531730592,0,2412.3,79.33662035,24.038597985,65.16356,26.02811,963.04008,2283,29,31,74.774774775,1995,31.228070175,16.818642351,33.1,5.2919967664,44.979469951,7.8196272644,225.86798932,160.99296305,9.6,"Yes",52.230971129,18.522860492,0
"Petersburg_Alaska","Alaska",8039.2976341,13.157466967,3.3757655322,3.1096900909,5.2435849758,17.344086758,30,8.4,17.6,37.075791855,20.913474349,71.428571429,338.9,20.93244529,21.359583952,190.53668,91.43554,335.26364,2732,27,22,90.909090909,703,58.890469417,9.3418259023,9.7,4.4598940252,31.396957123,25.404890441,411.13219481,80.584815518,4,"No",16.73151751,45.233525272,0.7
"Prince of Wales-Hyder_Alaska","Alaska",11628.029401,19.295736215,4.4496687657,3.9686846618,3.5587188612,23.359238505,35.4,6.4,24.1,70.966261189,20.170588653,40,441.6,14.0625,24.26974396,78.77738,46.56216,77.6036,3182,33,33,70.873786408,1518,48.089591568,11.424541608,24,4.6300611323,39.262187088,14.179927525,365.19330059,144.9445685,8.4,"No",18.281938326,50.711812235,10.1
"Sitka_Alaska","Alaska",5987.6318447,13.620252836,3.4163549868,3.1474872615,6.2208398134,17.700026661,28.9,8.2,17.6,100,22.120697963,50,552.9,19.366197183,19.707931404,203.85051,138.10565,1461.61814,4439,29,18,82.010582011,2485,66.116700201,4.6752079119,10,3.4941546894,41.067653277,20.385050963,100.63174372,56.430860909,6.2,"Yes",17.002881844,60.927436668,1.3
"Skagway_Alaska","Alaska",11384.197035,10.729766938,2.9608035893,2.8813490977,5.7815845824,16.212504057,29.9,8.1,15.2,87.159253945,24.321633121,100,207,21.276595745,14.654282766,0,0,86.43042,1000,39,15,100,355,78.873239437,10.558252427,8.6,2.556075485,35.074626866,36.764705882,372.09302326,148.87282008,3.4,"Yes",19.75308642,41.988130564,1.1
"Southeast Fairbanks_Alaska","Alaska",6378.0870754,14.308331617,3.5653791503,3.2191309075,3.7809647979,18.69028212,32.8,6.3,17.8,33.247972685,20.952267977,20,263.2,40.110650069,21.426163183,101.80337,72.59001,116.14402,2602,34,22,61.971830986,1753,53.5653166,10.441226002,18,4.7893194781,27.015008338,10.180337405,368.62999271,101.3934355,5,"No",27.895981087,59.122807018,8.5
"Valdez-Cordova_Alaska","Alaska",6693.2475088,13.984368989,3.344520668,3.1460769743,4.7826086957,18.690788876,32.2,7.1,18.1,49.429223744,21.524999893,71.428571429,320.4,18.266978923,16.998671979,64.13683,32.33455,64.66911,2933,27,27,76.033057851,2391,59.765788373,7.9624336464,11.9,4.6802831264,18.553459119,17.103153394,315.58504612,101.5959023,4.8,"Yes",18.936877076,67.063899733,5.3
"Wrangell_Alaska","Alaska",12173.116982,15.62533313,3.7944392034,3.5055986272,6.6870372547,18.653060255,36.2,7.7,20.9,45.091075725,19.158295437,33.333333333,183.2,41.906958862,18.989280245,82.95313,79.3336,277.66759,2138,35,13,87.5,478,67.991631799,7.7142857143,18.8,4.3686309989,44.583333333,8.2953131481,0,135.90913504,4.4,"Yes",16,58.62745098,1.5
"Yakutat_Alaska","Alaska",12723.512277,18.099693561,4.168482261,3.7772690709,7.4380165289,22.249921572,31.3,5.9,22.4,100,19.464872831,53.571428571,652.5,49.896049896,23.2421875,0,0,495.86777,1727,29,30,85.714285714,192,56.770833333,9.3617021277,30.7,3.256,34.899328859,16.638935108,117.8550383,137.37443118,9.5,"No",18,48.739495798,0
"Yukon-Koyukuk_Alaska","Alaska",19307.389472,23.978208428,5.2112788694,4.6151062289,4.5774647887,31.358854934,32.2,2.2,22.8,33.53614889,19.183663929,14.285714286,1210.9,37.790697674,27.560240964,18.09627,37.27866,93.19664,1880,41,28,56.423611111,1319,45.943896892,18.262268705,29.3,5.9729156354,50.298606503,7.2385088672,280.0140007,242.17451023,6,"Yes",50,25.671641791,6.6
"Apache_Arizona","Arizona",16294.298815,26.15931018,5.5989093474,5.4996181421,7.0131247514,21.552775742,34.4,1.8,26.9,19.100086691,11.893855693,30,941.6,40.532771177,19.51417794,32.82635,68.43002,86.58492,5557,22,36,74.16378316,16363,49.935830838,10.416768696,43.3,7.0393520819,52.405378486,3.5561877667,108.96799672,199.46993227,5.7,"Yes",33.964711988,77.950482958,38
"Cochise_Arizona","Arizona",7598.2836203,17.396276596,4.1236492277,3.9730759412,7.881417209,15.939788639,26.9,6.8,21.4,60.263730909,16.0204045,31.958762887,336.2,36.513720532,10.458081245,50.88654,56.91109,119.43313,3823,37,30,84.179970972,29925,66.111946533,5.6123792356,25,4.9518850796,35.543403964,8.825634094,333.03112998,86.452512644,7.5,"Yes",16.149513569,79.064900319,21.4
"Coconino_Arizona","Arizona",8447.1562791,15.991068984,4.2000149525,4.5429215895,8.0398959237,16.359380315,23.7,6,16,82.969922854,19.862992279,25.416666667,753.4,20.896786816,13.755101323,83.0329,73.87623,198.18719,2098,35,38,81.25445474,33743,69.415878849,5.5531234661,21.5,5.3388814913,38.620361237,9.7936242087,357.25313629,99.855827753,5.6,"Yes",25.375375375,69.982507106,15.1
"Gila_Arizona","Arizona",13956.748475,21.460687899,5.090789447,4.8472804947,8.3413001912,18.142619567,31.1,6.1,27.5,91.506987331,14.524607147,25.641025641,302.9,54.686711734,14.379222973,42.9457,56.07372,57.94284,3458,33,35,82.444061962,9574,53.446835179,6.0621664638,39,4.5492340142,45.545107532,9.1493016655,574.25517398,149.78152169,5.8,"Yes",16.953610713,78.241243358,15.8
"Graham_Arizona","Arizona",7833.6889427,21.389238706,4.4307672449,4.0436397813,7.5962018991,17.914206469,34.8,6.2,24.3,58.6646964,17.428915119,46.875,329.2,46.591979897,10.244860636,53.1929,66.72717,40.0363,2688,33,36,84.061135371,10437,52.802529462,5.4426956944,26.4,4.9874719101,36.001178435,4.787361366,108.85999395,79.715151193,6,"Yes",17.244525547,76.752581647,16.7
"Greenlee_Arizona","Arizona",6963.0865777,19.163544231,4.0842838654,3.7756633915,6.101344364,15.303890746,29.7,5.6,21.1,46.1419936,17.602440642,33.333333333,346.3,43.596730245,8.3531368821,41.61032,21.15283,10.57641,2049,27,28,92.173913043,2535,55.424063116,5.1102204409,11.7,3.5575007974,31.431852986,6.2415479039,40.783034258,63.840653728,5.7,"No",14.440993789,85.831509847,16.3
"La Paz_Arizona","Arizona",13532.482868,22.495477483,4.6720514728,4.3995939061,6.1095505618,15.497512159,28.6,6.2,28.5,34.930938552,12.472890805,7.5949367089,377.1,54.413160392,19.64445166,39.37589,43.6872,111.64507,4270,28,25,81.868131868,3086,35.029163966,5.3795645663,32.5,4.5630226267,50.313526426,4.9219865138,264,152.52152522,5.7,"Yes",14.735718099,70.457763096,12.1
"Maricopa_Arizona","Arizona",6352.8658445,14.634310516,3.5912711936,3.6695195859,7.0934941108,13.749257034,26.6,7.7,19,91.70800895,18.537748003,26.521944313,531.1,28.484793761,11.749481327,69.76201,66.82094,127.34985,3054,41,45,80.653167864,1143948,64.714392612,4.1734211965,19.1,4.5342336683,34.202060273,5.1991552198,408.91278239,72.6077586,10.6,"Yes",18.639256301,76.398492209,37.2
"Mohave_Arizona","Arizona",10638.975113,20.853262389,4.8952247486,4.5083802462,7.0580173595,20.02779048,31.9,5.7,30.4,65.628465527,15.512073714,23.913043478,212,34.250172771,12.105808617,45.79803,41.02317,69.49807,4220,39,36,83.382613838,39293,46.456111776,5.8587255937,28.7,4.1286647505,43.010988409,5.8465571087,221.32486208,121.04609619,5.1,"Yes",16.936780898,79.853157122,17.2
"Navajo_Arizona","Arizona",12723.512277,23.79440337,5.7644938886,5.0731126171,8.6810898887,21.499194132,33,4.5,26.6,59.741831008,15.137848892,26.153846154,744.4,49.040356126,13.911269875,57.25919,58.73931,75.25974,3384,29,36,80.886627907,24282,51.914998765,7.5743280838,36.9,5.8867425633,45.010286331,6.9074582371,280.6343814,145.57328233,5.7,"No",25.19777322,73.078577133,24.7
"Pima_Arizona","Arizona",7281.7217101,16.056415576,3.8693081864,3.853326337,7.0875703789,13.89351317,25.1,7.5,18.3,85.963664853,16.970512478,30.079681275,576.1,27.123938298,10.996266653,81.57795,61.49971,173.05961,3016,46,45,77.644616401,239404,66.85101335,4.4846537797,22.5,4.7844384634,39.833922705,6.2093709346,470.11635898,85.464161883,7.9,"Yes",20.005902582,76.53373768,34.2
"Pinal_Arizona","Arizona",6901.7073613,19.574341131,4.5099918592,3.9778323343,6.9357948977,15.096548099,33,7.6,24.3,74.287196956,15.736834883,27.397260274,352.4,31.548931918,11.3295847,15.53018,32.07534,69.72901,3066,37,40,71.718413772,107483,53.832699125,5.0193713494,17,4.2321151028,35.082723081,3.5361016868,220.88403588,61.906676784,11.7,"Yes",16.210815047,78.768581972,52.2
"Santa Cruz_Arizona","Arizona",4892.2884919,25.3747981,4.6456548859,3.928240888,7.1523472099,15.604684059,23.3,8.1,18.2,66.661746099,13.845854382,22.580645161,430.5,40.987953633,14.922826753,43.49244,25.96728,34.62304,2100,37,31,90.984743412,9932,56.051147805,9.5100257881,35.2,4.626307321,39.930394432,5.6540176144,140.32005827,48.681506628,7.6,"Yes",22.721354167,83.862924736,26
"Yavapai_Arizona","Arizona",8042.6761441,14.281286175,3.6555769043,3.7658564728,7.2799009748,15.252793987,23.8,6.8,21.2,86.642373468,16.48173399,19.469026549,214.2,28.8677204,12.781411204,61.62386,63.54967,177.50079,2158,43,41,84.655532359,39617,60.804705051,4.5036015055,20.7,4.1443313411,31.724045903,9.1327439906,299.58178042,126.58090998,5.1,"Yes",18.248293793,75.1777041,26.9
"Yuma_Arizona","Arizona",5834.2122682,25.932205552,4.8751959021,4.0338357488,5.9064082903,14.895871612,33.1,6.9,25.8,83.581693069,15.482404073,32.478632479,529.2,44.882558622,15.136732998,40.84987,28.42908,53.96706,3861,38,38,87.7684747,49904,54.009698621,17.048977061,26.1,4.3510468646,30.298066851,4.2308795853,330.44589467,62.042024175,8,"Yes",19.479048698,80.732346391,19.2
"Arkansas_Arkansas","Arkansas",11515.566309,24.35948554,4.714443704,4.9346157216,10.566258027,19.46592114,33,5.7,35.4,47.689152952,12.977119164,46.153846154,547.9,56.386047731,8.904109589,49.41254,44.52608,105.74943,6718,29,38,82.278481013,4389,50.649350649,3.261954954,26.3,4.8525060858,42.26728561,18.117931262,472.89628709,103.27770832,10,"No",8.9735313105,80.845034136,12.9
"Ashley_Arkansas","Arkansas",10396.194773,23.493082984,4.7913865966,4.8133501098,11.97740113,20.114611344,40.1,6.2,41.7,50.253969707,13.245191617,24,537.5,49.06749556,8.1287305397,43.91958,39.4419,73.95356,7446,34,40,90.217391304,4624,50.475778547,5.730994152,28.5,5.4261955651,36.448988108,17.079836034,320.91965034,76.075651939,9.6,"Yes",12.492492492,85.055255718,19.8
"Baxter_Arkansas","Arkansas",9257.9123337,20.29167443,4.677697163,5.0742670533,7.0536074164,17.958789725,35.4,7.8,34.6,75.190904054,12.920551162,16.216216216,243.6,38.676537241,8.5049270653,73.06025,53.19792,285.3343,4915,48,47,85.875706215,7764,60.896445131,4.2314493019,21,3.5990423387,31.973739349,10.959037553,182.38793547,102.2973052,9.7,"No",11.753371869,84.121556229,14.7
"Benton_Arkansas","Arkansas",6338.8286909,19.90779502,4.4344465088,4.3871706724,7.352760359,17.576840873,31.9,8.3,25,76.468222952,17.329679244,21,300,29.826777337,9.9936012513,59.23551,40.93128,218.17499,3355,43,49,90.446280992,72460,60.861164781,2.9049933583,11.6,4.1277594786,22.78539151,8.3626607199,274.52575313,60.930821984,10.4,"Yes",11.217462356,85.254026219,21
"Boone_Arkansas","Arkansas",8661.9180625,19.817262282,4.5755641209,4.5732988464,6.8804483188,19.603010113,36.6,7.1,31.6,55.583556892,15.568717005,18.75,319.7,45.491691637,8.5068027211,72.3783,53.50312,101.65592,3368,37,44,92.592592593,8604,59.728033473,3.4321471462,21.6,3.8848881884,28.207306712,12.331117306,551.20743862,81.501777489,9.4,"Yes",12.232620321,82.696672936,22.4
"Bradley_Arkansas","Arkansas",11704.7401,28.904348811,5.299967602,5.2426639851,10.075026795,22.555894483,40.3,6.5,37.2,68.074383038,12.268704412,12.5,513.8,47.161572052,11.550777676,54.5653,36.81885,27.61414,6652,31,48,90.163934426,2532,46.484992101,4.6814341174,29.1,5.7577263886,53.43481655,16.369588941,261.40255994,95.752560929,9.8,"Yes",17.717391304,82.172080337,26
"Calhoun_Arkansas","Arkansas",12890.361026,24.089561679,5.0077959961,4.975184463,7.3846153846,21.49731607,34.9,4.6,34.7,10.581222057,13.525263767,28.571428571,344.2,30.864197531,8.6295723854,38.88025,30.46923,202.89463,5381,31,31,91.666666667,1117,52.551477171,3.9390088945,21.4,4.7859011009,47.567030785,15.552099533,211.17296986,103.59513487,9.7,"No",11.764705882,87.414187643,38.2
