County;State;Years_of_Potential_Life_Lost_Rate;Fair_Poor;Physically_Unhealthy_Days;Mentally_Unhealthy_Days;LBW;Smokers;With_Access;Excessive_Drinking;Alcohol_Impaired;Chlamydia_Rate;Teen_Birth_Rate;Uninsured;PCP_Rate;Dentist_Rate;MHP_Rate;Preventable_Hosp__Rate;Screened;Vaccinated;Graduation_Rate;Population_25_44;Some_College;Unemployed
Elk_Pennsylvania;Pennsylvania;8425.3359488;11.925165913;3.3531024277;3.895743842;6.7672833496;15.584408978;81.593939773;19.678262487;33.333333333;213.8;25.976095618;5.2129715198;45.93176;26.4927;72.85492;4063;52;51;88.888888889;6355;58.646734854;4.863715929
Erie_Pennsylvania;Pennsylvania;8137.6359809;15.030052371;3.7009161387;4.2737573049;8.1680333501;17.704713343;88.488982984;19.287897318;28.187919463;371.5;24.671005476;6.2005222932;78.92631;66.65671;186.85734;4790;49;51;87.312652492;67350;59.377876763;5.7841000344
Fayette_Pennsylvania;Pennsylvania;10478.817129;15.492840637;4.0452704532;4.3348882645;8.9597490852;19.340203553;59.222874544;17.602992247;27.777777778;294.1;34.885077587;6.67509113;41.43657;60.83465;307.21499;5234;40;41;84.615384615;31113;49.182013949;6.9277473145
Forest_Pennsylvania;Pennsylvania;5916.21488;15.940378372;3.7137050029;3.8153186008;8.6757990868;17.251470472;90.927941939;20.882464912;9.0909090909;108;32.478632479;7.0732474065;27.50275;45.98607;41.11279;6677;45;51;90;2978;16.756212223;6.7139737991
Franklin_Pennsylvania;Pennsylvania;7135.9388283;12.424946388;3.3838144279;3.7912565996;7.0115032475;14.848270621;69.848547635;18.60606834;9.9099099099;263.6;24.518495873;9.4127925319;64.34797;46.03395;98.55155;4146;45;48;88.379888268;36488;52.32679237;4.4536631183
Fulton_Pennsylvania;Pennsylvania;10037.48936;13.547704529;3.5591278168;3.9356672169;7.4656188605;15.71011137;56.389356686;19.925149453;16.666666667;129.9;29.199475066;7.8851492019;20.4918;13.70802;47.97807;4607;39;37;90.588235294;3236;44.499381953;5.1453205396
Greene_Pennsylvania;Pennsylvania;8802.3199817;14.508384661;3.7246739845;4.1286429193;9.4569634281;17.581149736;44.58460425;21.339383421;15;213.2;27.075812274;5.6218547807;45.70261;35.35491;100.62551;6370;36;37;91.029023747;9225;48.585365854;5.9221859222
Huntingdon_Pennsylvania;Pennsylvania;7369.9502111;15.938075409;3.8856659675;4.1126659161;7.8309078309;17.745645257;68.568814933;19.973133189;29.268292683;205.8;21.578480638;6.4745287428;39.44427;35.17179;94.52419;4329;47;38;86.286919831;11037;45.891093594;6.01347586
Indiana_Pennsylvania;Pennsylvania;8132.9005668;16.533819685;3.9540713316;4.3358551785;6.8069095263;18.734999561;62.205220522;21.886775556;36.231884058;393.3;12.169350725;7.7293804637;55.57871;38.84501;321.35416;5318;38;44;93.303571429;17396;58.519199816;5.9231494939
Jefferson_Pennsylvania;Pennsylvania;6916.1158475;15.126744345;3.8929138758;4.2364475751;7.5152927469;17.350569599;58.32079646;19.192249324;17.647058824;177.8;28.92247472;7.3759396331;45.37926;45.65793;70.76979;4728;49;45;93.150684932;9880;49.736842105;5.6095664009
Juniata_Pennsylvania;Pennsylvania;7499.3510148;14.99533834;3.6740917342;4.1480373695;6.4447966191;16.426576927;61.345185907;19.445891959;29.032258065;105.1;17.485914125;8.2445859873;24.13224;12.2379;12.2379;4145;52;55;94.570135747;5528;38.314037627;4.6312731967
Lackawanna_Pennsylvania;Pennsylvania;8422.0973708;14.214370451;3.5320607867;4.0367677167;8.3868852459;16.333502793;90.078671125;21.407872322;31.313131313;239.7;19.89356837;6.2302301815;76.18741;74.96643;155.62652;4935;43;49;88.02955665;50103;63.227750833;5.1295799821
Lancaster_Pennsylvania;Pennsylvania;6006.2639201;13.005221013;3.4666473567;3.8920235165;6.8603599075;14.406233343;78.565391909;21.485786023;28.630705394;233.5;17.611456149;10.726194549;71.8663;54.52171;127.46292;3116;48;57;91.129497787;129421;55.967733212;3.8185042081
Lawrence_Pennsylvania;Pennsylvania;9672.7150368;14.422066183;3.6765700737;4.2218768714;9.2052157715;17.931541166;84.179215876;19.03960679;16.666666667;320.2;25.66255576;6.1016698685;42.3855;55.12869;106.81184;6003;38;44;93.520518359;18907;61.368805204;6.0857572101
Lebanon_Pennsylvania;Pennsylvania;7063.728539;13.195187545;3.3262633348;3.7632914836;8.3466241361;14.783638239;81.42444298;20.048560001;19.318181818;328.3;24.539462565;7.4212042194;61.21141;48.65693;237.56028;3319;48;52;85.065885798;31850;53.664050235;4.1318214033
Lehigh_Pennsylvania;Pennsylvania;6226.9382738;15.898204626;3.5231014821;3.8725185899;8.0421254189;15.018625435;82.972672155;19.909813011;31.875;448.9;24.21313328;7.1056451151;100.51026;87.04099;173.26341;4763;48;54;87.373737374;91022;63.317659467;5.0253998019
Luzerne_Pennsylvania;Pennsylvania;8928.7884865;16.687093923;3.9501169296;4.163337107;8.0441143372;17.14773526;80.714076493;20.113179638;37.142857143;299.6;24.434762129;6.4761253895;80.28244;65.85934;95.7954;4949;40;46;85.819975339;75808;59.260236387;5.9090765488
Lycoming_Pennsylvania;Pennsylvania;7307.4777598;15.550328552;3.7402863437;4.1814466977;7.9940700194;17.079759798;53.962156902;20.709053386;36;337.8;24.52338276;5.7650633364;72.0186;48.313;145.81741;3546;51;51;90.09009009;27745;60.273923229;5.6470506569
McKean_Pennsylvania;Pennsylvania;8012.1751712;15.994385868;3.9427699186;4.1890693588;7.6573426573;17.858388392;80.556962025;20.864600357;máj.37;191;26.919032597;6.0109114249;50.13967;38.7128;99.20155;5537;47;41;90.105263158;10082;48.452687959;6.1659687018
Mercer_Pennsylvania;Pennsylvania;8564.8307835;14.369530382;3.5671608924;4.0967404387;7.4703955656;16.655153454;85.050326652;19.345360726;25;379.9;21.869688385;6.9642325775;67.30846;57.27069;156.59955;5211;40;45;92.792792793;23617;55.786086294;5.47166111
Mifflin_Pennsylvania;Pennsylvania;8751.4828989;15.060456461;3.8925928746;4.379497656;6.9472111554;16.727505942;63.10997815;18.182827716;14.285714286;253.8;27.726831373;8.5403170227;47.47313;34.49168;86.2292;4963;45;56;89.528795812;10155;42.255046775;5.3465826466
Monroe_Pennsylvania;Pennsylvania;7793.9833551;15.980663798;3.9751941696;4.0409734408;9.0918036013;16.902053229;84.820009185;18.598903349;34.88372093;289.1;12.338287181;7.5152852004;42.74585;38.08481;102.948;5321;41;46;92.655642023;35927;61.588777243;5.8739552193
Montgomery_Pennsylvania;Pennsylvania;5350.5573598;11.579943522;3.0920531861;3.4145331723;7.2910088891;13.383030568;95.592930887;19.176782888;27.272727273;304.1;8.1166197719;4.6477721435;141.65323;107.01208;306.5097;3649;47;56;86.7563373;204017;78.644916845;3.8599540906
Montour_Pennsylvania;Pennsylvania;7450.4176889;12.332734657;3.3293481808;3.7887329591;7.4784910655;14.436172603;48.661520775;20.062732746;18.75;323.3;18.45883387;4.922990365;447.03702;120.4028;470.6655;2812;42;52;96.25;4517;62.342262564;3.8698328936
Northampton_Pennsylvania;Pennsylvania;6078.781753;13.380064334;3.2862566518;3.6176404981;8.4103742941;14.986309104;84.669588728;20.331269241;33.846153846;387.6;13.923694214;6.7315972077;84.02416;57.0195;195.77792;5041;48;53;88.952071487;70278;67.008167563;4.9008675273
Northumberland_Pennsylvania;Pennsylvania;7814.9491554;16.063754631;4.0011548499;3.9898993433;7.4872716382;18.074465822;76.629146919;19.919048928;16.363636364;286.3;28.751286242;6.2985893195;45.38529;40.20472;32.59842;4676;47;50;87.842669845;21914;45.459523592;5.6818441957
Perry_Pennsylvania;Pennsylvania;8715.7253259;12.017216111;3.3168509167;3.8088478438;7.1752467325;15.291184027;49.855337293;21.356125074;34.782608696;181.7;26.207937877;8.1589902686;28.37189;19.51135;28.18306;4159;46;52;92.291220557;10681;52.888306338;4.2947316308
Philadelphia_Pennsylvania;Pennsylvania;9745.6973035;20.196563235;4.493803197;4.5891824209;10.735880612;19.726533382;99.699739057;22.083982202;18.315789474;1275.5;36.768130939;9.6598410392;67.48;74.453;240.75458;5607;40;46;79.423046188;479977;59.563479083;6.2466888146
Pike_Pennsylvania;Pennsylvania;6635.6719488;13.57740966;3.4073445759;3.7745035547;7.9692415239;14.483864471;74.184664191;19.194672115;35.294117647;143;10.049474335;7.7096609145;28.79666;14.36498;80.803;4273;39;46;88.768898488;11041;67.43954352;5.9228539217
Potter_Pennsylvania;Pennsylvania;8765.976993;14.507618146;3.7986411768;4.1325616761;6.3781321185;16.8697819;42.252391591;18.286486122;27.272727273;163.8;37.463126844;8.3055706206;41.45691;41.66171;23.80669;5584;43;24;86.597938144;3366;50.950683304;6.5578306586
Schuylkill_Pennsylvania;Pennsylvania;9276.0544631;14.681850651;3.5969646734;4.1107866681;7.6663858467;17.754611081;74.892271173;19.985756779;20.192307692;186;24.583992169;6.1035183051;55.72078;45.59196;71.5443;5241;36;48;90.78613694;35051;52.443582209;5.8614136173
Snyder_Pennsylvania;Pennsylvania;5769.908072;14.390415948;3.5598636632;4.1381232696;7.0813397129;16.784611337;67.535640522;19.92213924;32.142857143;153.3;16.832579186;9.0494812708;46.95068;49.01841;58.82209;2905;55;58;89.705882353;8984;46.760908281;4.4350323743
Somerset_Pennsylvania;Pennsylvania;8024.0462992;13.460998527;3.599726747;3.9865209546;7.2929802438;16.063844962;78.620308199;19.077896895;32.75862069;105.9;22.819472617;7.7389430627;42.63199;42.95244;99.32753;4037;39;33;91.725105189;17657;45.432406411;6.0925495801
Sullivan_Pennsylvania;Pennsylvania;8730.1416545;14.740052373;3.5620084427;4.0096124846;6.5217391304;15.751012159;36.792159303;19.433082362;25;632.1;18.108651911;8.3352415846;7.23759;16.42306;16.42306;3007;46;46;92;1149;43.080939948;5.7851239669
Susquehanna_Pennsylvania;Pennsylvania;8091.0119593;15.1529494;3.6650585159;4.0019945584;7.5324675325;18.91857471;42.063382231;18.713825493;48.076923077;aug.64;21.731168356;7.5829680651;36.70892;21.95925;60.99793;5626;39;40;91.489361702;8472;48.418319169;4.7310057624
Tioga_Pennsylvania;Pennsylvania;6928.3985092;14.411308506;3.5696346353;4.1202303585;5.8135758363;15.884749534;56.763774088;19.775867506;22;200.6;20.33271719;7.5566430455;48.23112;51.47942;107.86164;4214;51;43;86.700767263;9031;53.316354778;5.98855359
Union_Pennsylvania;Pennsylvania;4285.9130473;13.335987426;3.4077635336;3.9178891088;4.8652432622;15.24686999;87.972500946;23.351647975;38.095238095;186.9;11.535048802;7.7299145299;87.78668;58.3025;118.8474;2243;54;56;94.637223975;11372;49.015124868;4.3763234849
Venango_Pennsylvania;Pennsylvania;8469.4773384;14.517899119;3.8650269331;4.3018846664;7.5675675676;16.904580177;67.061326931;18.552663381;34.375;306.9;30.811232449;7.2291518612;58.95554;42.50222;137.16626;6551;45;53;92.372881356;11199;50.129475846;6.1198820264
Warren_Pennsylvania;Pennsylvania;6740.3429558;14.180922987;3.7305159213;4.084482052;8.7067395264;16.172483419;79.937821356;19.16989745;20.833333333;178.2;25.575118879;6.4917841894;44.97189;42.86543;115.9888;4298;39;42;91.538461538;8386;57.452897687;5.2852045302
Washington_Pennsylvania;Pennsylvania;8881.6777087;12.472335604;3.2819828078;3.7254604286;7.3740358971;15.430684087;70.639014532;21.263220462;30;243.9;15.781793692;5.1868629672;77.89173;64.15884;101.30344;5823;37;43;92.874337987;46456;68.32486654;5.2477367492
Wayne_Pennsylvania;Pennsylvania;7496.8562841;14.718489878;3.6143121346;3.9833139765;7.4991156703;16.745055258;57.795994093;19.121353617;41.860465116;105.5;15.093192869;7.1675756485;51.27194;58.58803;64.44683;4212;42;44;94.540229885;11342;50.405572209;5.078125
Westmoreland_Pennsylvania;Pennsylvania;8257.8053107;12.282294652;3.472753043;3.7458461099;7.3094065212;14.452012007;82.501252845;20.321221824;37.142857143;212.6;14.214460317;4.749297069;77.36498;66.92624;142.64364;4553;40;46;94.276629571;75977;68.905063374;5.1815067175
Wyoming_Pennsylvania;Pennsylvania;9234.0137904;13.059910061;3.5733308695;3.9188811924;6.9948186528;15.476145102;55.623143302;21.001391532;23.076923077;125.9;20.462931902;6.0824311138;47.23666;43.92065;43.92065;5099;43;49;90.344827586;6130;53.572593801;5.258633042
York_Pennsylvania;Pennsylvania;7035.539466;13.085535262;3.3899525351;4.0333225651;8.0652653583;15.241440207;72.566050229;19.175743598;32.038834951;366;22.687153347;6.3925634609;71.21223;52.45719;108.27703;4099;47;57;89.723063609;107886;58.046456445;4.3728344911
Bristol_Rhode Island;Rhode Island;4172.8223837;10.209839351;3.414070318;3.718930911;5.6808688388;12.514888076;96.082205514;19.402822774;20;185.4;4.5175146264;3.5422414926;189.53676;36.80079;198.31534;3940;57;52;92.982456139;10083;81.54319151;3.8313151763
Kent_Rhode Island;Rhode Island;6535.3760237;11.907640322;3.5911565788;4.0713550198;6.6581655889;17.270725515;94.256671361;19.944493796;37.254901961;270;13.770134819;3.4589170348;83.225;73.88862;300.43967;4308;51;49;91.997216424;40943;71.936594778;4.0899054148
Newport_Rhode Island;Rhode Island;5336.7231989;11.01181742;3.2983421493;3.4849010458;6.6919696364;15.040381148;88.267300454;23.845623206;31.578947368;309.4;8.981092437;3.8531443112;78.51759;98.25066;306.73376;4285;51;48;90.909090912;19072;77.175964765;3.9216571145
Providence_Rhode Island;Rhode Island;6448.3107856;16.502108762;3.9874425683;4.3715172567;7.9964850615;15.446969555;96.009842548;17.832326882;31.176470588;572.6;21.354779236;6.1063687541;95.15949;60.24881;451.23847;4820;48;45;82.354942999;171287;61.472265846;4.8001777844
Washington_Rhode Island;Rhode Island;5264.9476619;11.258062086;3.404572437;3.8986848701;6.1944091487;12.669124118;94.063585317;21.412226544;52;388.1;5.7831678095;3.4005063708;95.81275;57.86762;293.30163;3334;54;49;93.189655172;23673;76.644278292;4.0133634155
Abbeville_South Carolina;South Carolina;9517.898548;20.668774434;4.5655196599;4.6291482398;9.1224018476;17.433444607;63.276547193;15.604429666;41.935483871;328.9;31.28222757;12.105068833;48.24702;12.13494;60.6747;2481;45;34;87.665198238;5192;51.906779661;4.582797189
Aiken_South Carolina;South Carolina;8987.4408074;16.875575874;3.9450161367;4.2066604383;9.3039283253;16.972803949;69.202805764;17.546311567;36;521;32.534685621;11.757090563;35.23272;38.6493;134.38063;4560;46;49;89.9494311;40012;54.753573928;4.1052094248
Allendale_South Carolina;South Carolina;11249.709261;28.18200168;5.3344127229;4.9360903837;11.49068323;23.439119086;55.398790671;12.746520814;29.411764706;1611.4;64.124783362;11.221498371;77.39082;44.43457;122.19507;5656;47;23;83.516483516;2369;35.880118193;6.858810653
Anderson_South Carolina;South Carolina;9385.8746626;17.700003548;3.9863838075;4.3951775881;9.1723441837;18.917386404;53.994100232;16.523390734;33.6492891;480.8;36.328737623;11.600513768;66.13454;43.7716;160.49588;5689;54;51;87.716336007;46485;60.6539744;3.9236704295
Bamberg_South Carolina;South Carolina;12054.009135;24.141653621;4.7029787053;4.7263453166;9.8901098901;19.549190611;6.8743353975;13.594127687;42.857142857;732.5;23.271130626;12.376008158;34.64043;55.62895;41.72172;5124;40;23;82.24852071;3163;54.979449889;7.4187380497
Barnwell_South Carolina;South Carolina;11082.966425;22.89520992;4.5287458874;4.5520762383;10.569948187;18.157008078;55.691613987;15.514777193;50;626;43.680485339;10.918683335;13.96453;23.42469;140.54814;6213;39;36;86.166007905;4756;53.048780488;6.0381093789
Beaufort_South Carolina;South Carolina;5709.0481704;12.59128744;3.2982008095;3.8492785396;8.4511997748;12.537424806;83.078658473;21.00468787;34.862385321;459.9;27.657405047;14.056267779;73.16447;104.36514;141.29434;3843;50;48;84.036568214;39151;64.905110981;4.0362193674
Berkeley_South Carolina;South Carolina;7512.7775004;17.414918608;3.8406798267;4.4043187896;8.4499461787;17.657959411;76.951018595;21.695403548;35.087719298;273.2;26.709222241;11.210924262;34.13973;26.6132;96.81697;4039;46;44;83.479061206;56844;64.592569137;3.8201357006
Calhoun_South Carolina;South Carolina;11289.425825;19.269111607;4.2306542175;4.2662895412;9.6153846154;16.497363225;16.487644152;14.764609659;28.260869565;297.7;27.472527473;12.451125206;13.51717;34.00435;20.40261;4320;48;27;90.099009901;3199;54.642075649;5.1839953271
Charleston_South Carolina;South Carolina;7189.7492275;14.987450226;3.828321119;4.2219659067;9.1326485564;15.909691653;79.984809071;22.460096166;34.642857143;746.5;20.4013734;12.513943539;124.84741;105.12209;327.32327;3732;45;47;84.755332497;115457;73.438596187;3.481557747
Cherokee_South Carolina;South Carolina;10413.262988;21.171307346;4.660159139;4.9036181607;11.153519932;19.712944843;47.372700661;15.459136679;45.454545455;690.5;49.506465682;11.880207548;40.60304;22.76508;52.5348;5391;43;46;84.0625;13834;49.103657655;4.9182369055
Chester_South Carolina;South Carolina;11108.790379;21.459710025;4.5921132659;4.6157793565;11.575443787;19.685297903;55.971635486;15.448575942;50.724637681;530;47.88213628;11.790861699;24.85939;15.4794;30.95879;6673;35;46;85.793871866;7261;47.624294174;6.0035314891
Chesterfield_South Carolina;South Carolina;10964.328284;24.886152604;4.59986623;4.8563020906;10.335195531;23.289944118;57.718149527;16.074727625;36.538461538;515;40.437998271;13.905821599;34.77278;30.46923;102.28954;5734;40;41;90.180878553;10805;42.498843128;4.3522501272
Clarendon_South Carolina;South Carolina;9744.8667171;21.970209624;4.4743291936;4.8202664588;10.270498732;20.382249896;43.295873724;14.955821382;28.205128205;793.5;33.665105386;13.959930943;32.39963;26.42629;85.15136;5297;39;39;81.318681319;7252;50.110314396;5.9718309859
Colleton_South Carolina;South Carolina;12825.246678;22.445060919;4.7262942303;4.8325978945;11.327879169;19.764726202;44.392162913;15.532824279;34.408602151;718.2;45.376712329;13.435482252;47.4646;31.90556;103.69307;6326;38;31;86.538461538;8508;49.729666197;4.796960342
Darlington_South Carolina;South Carolina;12045.520541;21.187508672;4.4166354261;4.4724317053;12.466075629;19.554265472;65.45041569;14.724454947;37.894736842;855.7;40.184786736;12.36760935;52.05699;31.2198;123.39255;6711;40;32;89.927184466;15570;53.834296724;5.306738183
Dillon_South Carolina;South Carolina;13827.210499;28.637496737;5.1227224976;5.0853068211;11.888586957;21.821027844;31.513941738;13.553025011;29.166666667;842;54.323725055;14.458452268;55.09106;29.34846;104.35009;5743;37;41;88.341968912;7499;41.15215362;5.7022427231
Dorchester_South Carolina;South Carolina;7502.9146901;15.837368287;4.2030602674;4.5553968342;8.3939038687;15.300501398;76.61015708;18.010671144;35.087719298;491.2;23.34563062;9.955463787;39.01855;64.55489;126.55315;5037;43;43;86.410635155;41801;66.747207005;3.8377119158
Edgefield_South Carolina;South Carolina;7630.783454;18.00672862;3.8861110813;4.0228413772;8.7186261559;16.925642836;36.709282935;17.376198174;33.333333333;501.6;29.747832939;12.605304212;26.5574;22.4778;52.44821;5780;42;38;88.988095238;6846;44.200993281;4.5656910107
Fairfield_South Carolina;South Carolina;12062.719714;22.376653591;4.4856834311;4.5502592392;11.875405581;19.438956673;32.430288863;14.159512246;39.130434783;668.2;32.942145357;12.194573948;39.72984;26.54045;84.04476;3655;47;28;90.957446809;4871;51.118866762;7.3668491787
Florence_South Carolina;South Carolina;10458.461712;21.863604378;4.3583817017;4.6635004829;12.612908524;19.992890937;57.115096614;16.316814581;33.986928105;739.4;34.668319092;10.294961045;100.18596;57.73422;198.46138;7124;41;40;85.427135678;34883;57.457787461;4.5725737364
Georgetown_South Carolina;South Carolina;10407.437435;17.579809042;4.1502139927;4.4477080804;10.556383507;15.506146204;69.63163669;15.771113378;20.338983051;528.6;30.22292713;13.888455277;63.51895;51.94215;79.53642;3755;42;43;90.275761974;11987;58.229748895;5.5201866424
Greenville_South Carolina;South Carolina;7419.6089327;16.547129208;4.1870347741;4.245308901;8.2977313747;16.587674235;82.714831847;17.574671932;34.877384196;379.2;25.51162661;12.414310094;105.25978;63.92588;211.50784;3102;47;52;87.262079063;131205;67.350329637;3.6597532161
Greenwood_South Carolina;South Carolina;9354.9298231;21.796555279;4.8017287888;4.6782196914;10.782522014;18.077745028;75.097974476;17.497971692;43.47826087;899.2;37.317224637;13.507554399;98.3845;52.59043;284.27262;4218;48;47;83.542857143;16857;58.486088865;4.5272020725
Hampton_South Carolina;South Carolina;11057.122796;21.26058886;4.3860850989;4.3371628787;13.112582781;19.486549901;44.48553817;15.486406393;35;498.8;37.012113055;11.782111634;35.13703;25.5076;66.31976;6732;44;25;86.206896552;5147;35.846123956;4.4701583435
Horry_South Carolina;South Carolina;9645.1291791;16.436118125;3.8056146261;4.4408028878;9.6380548904;18.975578278;84.009491591;18.548349756;28.398791541;488;29.775489624;15.963774652;58.32315;39.3077;138.02705;4200;42;45;80.21190402;73540;58.30840359;4.9557497437
Jasper_South Carolina;South Carolina;9441.9375685;23.245901341;4.6926733196;4.8547238465;10.745162618;18.622253027;50.32086209;15.767905052;21.621621622;481.6;51.953202459;18.096919574;35.13086;52.70926;45.68135;5897;43;36;máj.74;7336;43.893129771;3.6391887471
Kershaw_South Carolina;South Carolina;9503.1393666;18.146861466;4.0031427941;4.5358416553;9.0340242472;19.139432047;52.67841224;16.894471983;43.529411765;523.6;35.211267606;11.892895719;57.72501;29.21459;115.32075;4789;47;48;84.745762712;14841;54.962603598;4.5314109166
Lancaster_South Carolina;South Carolina;8724.157021;16.157867982;3.6609439783;4.4682879904;10.21940804;19.248023658;60.854250378;16.367000546;33.823529412;353;36.944551159;10.328120296;47.99429;32.41491;44.30038;6224;37;48;83;21771;59.14748978;4.6489636313
Laurens_South Carolina;South Carolina;10762.518659;21.605545475;4.7720606113;4.7844122074;10.06912012;19.998792059;58.307407908;15.655195066;35.514018692;477.3;41.044032676;11.962266295;53.91078;28.42269;67.3169;4526;39;42;81.008902077;15315;51.851126347;4.3882890641
Lee_South Carolina;South Carolina;13912.814404;27.36396672;4.8066262651;4.879458216;13.402061856;23.106818182;48.891779396;13.581540849;50;989;43.807919124;12.723986168;11.34108;11.52738;109.51009;6477;42;34;84.662576687;4353;37.514357914;6.033676333
Lexington_South Carolina;South Carolina;7714.5214005;16.487878972;3.9137973259;4.2429430566;8.5196641626;15.549640858;65.046438331;21.839091275;48.095238095;554.6;26.790577342;10.871717855;61.49632;45.76076;151.04493;3837;46;48;85.614035088;74683;64.587657164;3.6207479543
McCormick_South Carolina;South Carolina;11823.697604;19.768125464;4.1122988652;4.2315636084;11.691542289;16.378606062;96.41356396;15.355647138;31.25;298.8;28.06122449;11.197626993;41.48087;10.47669;62.86014;2755;52;44;80.85106383;2089;43.178554332;4.5790251108
Marion_South Carolina;South Carolina;13422.738422;25.998504493;4.9376117673;5.0265640962;12.168141593;21.214896706;59.51545581;13.603771303;24.444444444;740.2;50.462080094;13.191707394;34.67188;22.36922;95.86809;8209;38;26;85.593220339;7315;52.412850308;7.4156765808
Marlboro_South Carolina;South Carolina;14613.556968;24.716394456;5.1301697966;4.8212946521;11.640953717;22.015273644;25.762969619;14.281565575;0;709.2;56.689755742;13.764391447;18.55632;26.09506;208.76048;6559;42;39;83.505154639;7595;34.917709019;6.5571999568
Newberry_South Carolina;South Carolina;9183.7652877;17.830217696;4.1868202372;4.3419241195;11.403508772;18.865066102;51.287725285;16.336190739;41.935483871;673.5;34.446022727;13.461344453;65.65298;31.17855;57.16067;3479;48;48;83.962264151;8501;45.794612399;4.1695960197
Oconee_South Carolina;South Carolina;9191.7815954;15.08284652;4.0510321672;4.4102130938;8.2376897445;18.062482057;71.421647167;15.606524104;34.482758621;361.9;42.874613337;14.215995768;55.00622;51.76653;80.23813;4114;59;48;85.517241379;16535;54.750529181;4.3654378552
Orangeburg_South Carolina;South Carolina;11181.816907;21.031286886;4.4395309387;4.8995217989;12.754540451;21.070042931;44.329250495;15.189794709;37.086092715;1053.7;34.873779418;12.978876023;45.5047;34.29512;141.75317;4352;44;32;82.064650678;19514;57.722660654;7.1217376471
Pickens_South Carolina;South Carolina;8418.841743;17.171753734;4.0773559835;4.3718475247;8.3900492842;18.000570631;71.978796216;19.254494673;31.707317073;359.9;22.120872819;12.760707058;61.85752;51.02082;102.04164;3570;50;49;83.980967486;27352;60.171102662;4.1265134668
Richland_South Carolina;South Carolina;8030.7457534;15.117324403;3.922844441;4.3790921568;10.830763757;14.347942083;76.092056259;18.832152798;41.481481481;871.4;18.979341231;9.4963884795;83.75066;87.2223;305.64248;3888;47;44;69.521208226;109570;71.77329561;4.2627770805
Saluda_South Carolina;South Carolina;6993.240191;21.526281484;4.4232113286;4.4323259433;9.9120234604;17.049060714;46.113207547;15.866891116;21.052631579;329.1;38.240917782;17.397506667;9.90246;29.33698;53.78447;5177;43;28;73.376623377;4947;43.400040429;3.9191325954
Spartanburg_South Carolina;South Carolina;9412.7666777;18.475281787;4.2906642989;4.5704611249;9.0883901358;17.996826966;68.761233455;16.316272332;31.746031746;544.2;31.638661496;12.588637386;67.33828;49.20907;102.98057;4873;46;46;87.820512821;74652;61.099501688;4.0165144638
Sumter_South Carolina;South Carolina;9563.5079082;22.68446143;4.4668671244;4.4307022055;10.516122785;19.572833058;74.61007296;16.198318071;46.534653465;776;35.517326529;12.015954416;52.14347;45.85997;127.28481;5919;45;45;84.219409283;26572;60.025590848;5.2548059485
Union_South Carolina;South Carolina;10806.598502;20.88924404;4.4552990902;4.7061887108;11.826967326;18.436387621;65.280894997;15.630006005;33.333333333;734.4;49.380499192;11.449997714;43.36357;18.15739;90.78694;6481;50;45;75.649350649;6244;49.231262012;5.3575984352
Williamsburg_South Carolina;South Carolina;12911.26179;25.125241788;4.7806432198;4.8346969195;13.518052057;18.786145481;21.854573977;12.394674948;34.328358209;411.9;34.997865984;12.285407725;12.5176;16.06013;125.26901;5461;42;28;85.623003195;7553;48.351648352;6.3443377189
York_South Carolina;South Carolina;7155.1684779;16.307890364;3.804397182;3.9785699943;8.3886071011;16.836733005;72.992352028;19.957454323;40;516.7;23.525286761;10.429912476;44.09615;45.78909;157.25926;4838;44;50;89.170846857;66045;67.955182073;3.9734652575
Aurora_South Dakota;South Dakota;6232.7756485;9.9508899469;2.6745029248;2.4946121633;7.037037037;12.644423609;57.822878229;19.552495938;20;137.7;14.164305949;12.684787792;111.0186;0;36.52301;3647;61;35;97.057352941;566;70.671378092;2.8364116095
Beadle_South Dakota;South Dakota;7377.8859768;13.978916562;3.2360736918;2.8230226405;7.3463935886;14.940300767;68.117024945;17.427524436;55.555555556;293.9;57.897545358;12.959169739;60.77012;55.07518;286.39092;5619;53;51;78.725531915;4353;53.273604411;2.8663101604
Bennett_South Dakota;South Dakota;18392.044086;23.699656414;4.9266271454;4.0116573167;5.601659751;26.12464234;4.0221509764;15.331613209;0;1110.1;78;20.869265264;32.82635;57.90388;28.95194;6659;27;8;szept.84;813;44.034440344;4.4603033006
Bon Homme_South Dakota;South Dakota;4624.2056543;12.150527717;3.1197281875;2.8525894922;5.2287581699;16.168840812;60.495049505;21.307535316;28.571428571;229.1;10.566037736;10.670091058;57.27377;42.95533;14.31844;4913;52;32;93.024534884;1716;53.37995338;3.05003427
Brookings_South Dakota;South Dakota;4722.7749479;11.672682846;2.845050684;2.9153968516;5.3058465698;13.032533779;78.492100735;22.012239172;40;430.7;7.5349838536;8.414750606;58.59089;37.95066;122.60984;5174;55;53;87.885605536;7724;81.071983428;3.1517406325
Brown_South Dakota;South Dakota;5817.2878824;10.447498043;2.9270998251;2.8249786327;6.1183836084;14.994369496;75.867071802;18.487617229;11.111111111;458.9;20.765881434;9.3084857739;71.56001;56.15396;336.92378;4804;59;48;85.093100962;9450;70.105820106;3.0119331742
Brule_South Dakota;South Dakota;6229.5010906;12.399032979;3.1468299801;2.9971175317;5.2023121387;16.401836916;65.95623216;18.347910638;50;208.3;26.515151515;15.421341609;171.82131;37.6506;94.12651;2839;46;39;87.301904762;1120;69.107142857;3.0142566191
